WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
0901,9,1,OCTOBER,10,3
0902,9,2,APRIL,4,"5,6"
0902,9,2,JUNE,6,"3,6"
0902,9,2,AUGUST,8,"4,5"
0902,9,2,OCTOBER,10,"4,5"
0903,9,3,APRIL,4,"7,8"
0903,9,3,AUGUST,8,"8,9"
0903,9,3,OCTOBER,10,"6,7"
0904,9,4,APRIL,4,"11,12"
0904,9,4,JUNE,6,"9,10"
0904,9,4,AUGUST,8,"10,11"
0904,9,4,OCTOBER,10,"11,12"
0905,9,5,APRIL,4,"13,14"
0905,9,5,JUNE,6,"13,14"
0905,9,5,AUGUST,8,"12,15"
0905,9,5,OCTOBER,10,"13,14"
0906,9,6,APRIL,4,"15,18"
0906,9,6,JUNE,6,"15,16"
0906,9,6,AUGUST,8,"16,17"
0906,9,6,OCTOBER,10,"17,18"
0907,9,7,APRIL,4,"19,20"
0907,9,7,JUNE,6,"17,21"
0907,9,7,AUGUST,8,"18,19"
0907,9,7,OCTOBER,10,"19,20"
0908,9,8,APRIL,4,"21,22"
0908,9,8,JUNE,6,"22,23"
0908,9,8,AUGUST,8,"22,23"
0908,9,8,OCTOBER,10,"21,24"
0909,9,9,APRIL,4,"25,26"
0909,9,9,JUNE,6,"24,27"
0909,9,9,AUGUST,8,"24,25"
0909,9,9,OCTOBER,10,"25,26"
0910,9,10,APRIL,4,"27,28"
0910,9,10,JUNE,6,"28,29"
0910,9,10,AUGUST,8,"26,29"
0910,9,10,OCTOBER,10,"27,28"
0911,9,11,APRIL,4,29
0911,9,11,MAY,5,2
0911,9,11,JUNE,6,30
0911,9,11,JULY,7,1
0911,9,11,AUGUST,8,"30,31"
0911,9,11,OCTOBER,10,31
0911,9,11,NOVEMBER,11,1
0912,9,12,MAY,5,"3,4"
0912,9,12,JULY,7,"5,6"
0912,9,12,SEPTEMBER,9,"1,2"
0912,9,12,NOVEMBER,11,"2,3"
0913,9,13,MAY,5,"5,6"
0913,9,13,JULY,7,"7,8"
0913,9,13,SEPTEMBER,9,"6,7"
0913,9,13,NOVEMBER,11,"4,7"
0914,9,14,MAY,5,"9,10"
0914,9,14,JULY,7,"11,12"
0914,9,14,SEPTEMBER,9,"8,9"
0914,9,14,NOVEMBER,11,"8,9"
0915,9,15,MAY,5,"11,12"
0915,9,15,JULY,7,"13,14"
0915,9,15,SEPTEMBER,9,"12,13"
0915,9,15,NOVEMBER,11,"10,11"
0916,9,16,MAY,5,"13,16"
0916,9,16,JULY,7,"15,18"
0916,9,16,SEPTEMBER,9,"14,15"
0916,9,16,NOVEMBER,11,"14,15"
0917,9,17,MAY,5,"17,18"
0917,9,17,JULY,7,"19,20"
0917,9,17,SEPTEMBER,9,"16,19"
0917,9,17,NOVEMBER,11,"16,17"
0918,9,18,MAY,5,"19,20"
0918,9,18,JULY,7,"21,22"
0918,9,18,SEPTEMBER,9,"20,21"
0918,9,18,NOVEMBER,11,18
0919,9,19,MAY,5,"23,24"
0919,9,19,JULY,7,"25,26"
0919,9,19,SEPTEMBER,9,"22,23"
0920,9,20,MAY,5,"25,26"
0920,9,20,JULY,7,"27,28"
0920,9,20,SEPTEMBER,9,"26,27"
0921,9,21,MAY,5,"27,31"
0921,9,21,JULY,7,29
0921,9,21,AUGUST,8,1
0921,9,21,SEPTEMBER,9,"28,29"
1001,10,1,APRIL,4,"1,4"
1001,10,1,MAY,5,"19,20"
1001,10,1,JULY,7,"11,12"
1001,10,1,AUGUST,8,"26,29"
1001,10,1,OCTOBER,10,"17,18"
1002,10,2,APRIL,4,"5,6"
1002,10,2,MAY,5,"23,24"
1002,10,2,JULY,7,"13,14"
1002,10,2,AUGUST,8,"30,31"
1002,10,2,OCTOBER,10,"19,20"
1003,10,3,APRIL,4,"7,8"
1003,10,3,MAY,5,"25,26"
1003,10,3,SEPTEMBER,9,"1,2"
1003,10,3,OCTOBER,10,"21,24"
1003,10,3,JULY,7,"15,18"
1004,10,4,APRIL,4,"11,12"
1004,10,4,MAY,5,"27,31"
1004,10,4,JULY,7,"19,20"
1004,10,4,SEPTEMBER,9,"6,7"
1004,10,4,OCTOBER,10,"25,26"
1005,10,5,APRIL,4,"13,14"
1005,10,5,JUNE,6,"1,2"
1005,10,5,JULY,7,"21,22"
1005,10,5,SEPTEMBER,9,"8,9"
1005,10,5,OCTOBER,10,"27,28"
1006,10,6,APRIL,4,"15,18"
1006,10,6,JUNE,6,"3,6"
1006,10,6,JULY,7,"25,26"
1006,10,6,SEPTEMBER,9,"12,13"
1006,10,6,OCTOBER,10,31
1006,10,6,NOVEMBER,11,1
1007,10,7,APRIL,4,"19,20"
1007,10,7,JUNE,6,"7,8"
1007,10,7,JULY,7,"27,28"
1007,10,7,SEPTEMBER,9,"14,15"
1007,10,7,NOVEMBER,11,"2,3"
1008,10,8,APRIL,4,"21,22"
1008,10,8,JUNE,6,"9,10"
1008,10,8,JULY,7,29
1008,10,8,AUGUST,8,1
1008,10,8,SEPTEMBER,9,"16,19"
1008,10,8,NOVEMBER,11,"4,7"
1009,10,9,APRIL,4,"25,26"
1009,10,9,JUNE,6,"13,14"
1009,10,9,AUGUST,8,"2,3"
1009,10,9,SEPTEMBER,9,"20,21"
1009,10,9,NOVEMBER,11,"8,9"
1010,10,10,APRIL,4,"27,28"
1010,10,10,JUNE,6,"15,16"
1010,10,10,AUGUST,8,"4,5"
1010,10,10,SEPTEMBER,9,"22,23"
1010,10,10,NOVEMBER,11,"10,11"
1011,10,11,APRIL,4,29
1011,10,11,MAY,5,2
1011,10,11,JUNE,6,"17,21"
1011,10,11,AUGUST,8,"8,9"
1011,10,11,SEPTEMBER,9,"26,27"
1011,10,11,NOVEMBER,11,"14,15"
1012,10,12,MAY,5,"3,4"
1012,10,12,JUNE,6,"22,23"
1012,10,12,AUGUST,8,"10,11"
1012,10,12,SEPTEMBER,9,"28,29"
1012,10,12,NOVEMBER,11,"16,17"
1013,10,13,MAY,5,"5,6"
1013,10,13,JUNE,6,"24,27"
1013,10,13,AUGUST,8,"12,15"
1013,10,13,SEPTEMBER,9,30
1013,10,13,OCTOBER,10,3
1013,10,13,NOVEMBER,11,18
1014,10,14,MAY,5,"9,10"
1014,10,14,JUNE,6,"28,29"
1014,10,14,AUGUST,8,"16,17"
1014,10,14,OCTOBER,10,"4,5"
1015,10,15,MAY,5,"11,12"
1015,10,15,JUNE,6,30
1015,10,15,JULY,7,1
1015,10,15,AUGUST,8,"18,19"
1015,10,15,OCTOBER,10,"6,7"
1016,10,16,MAY,5,"13,16"
1016,10,16,JULY,7,"5,6"
1016,10,16,AUGUST,8,"22,23"
1016,10,16,OCTOBER,10,"11,12"
1017,10,17,MAY,5,"17,18"
1017,10,17,JULY,7,"7,8"
1017,10,17,AUGUST,8,"24,25"
1017,10,17,OCTOBER,10,"13,14"
1101,11,1,APRIL,4,"1,4"
1101,11,1,MAY,5,"17,18"
1101,11,1,JUNE,6,30
1101,11,1,JULY,7,1
1101,11,1,AUGUST,8,"16,17"
1101,11,1,SEPTEMBER,9,30
1101,11,1,OCTOBER,10,3
1101,11,1,NOVEMBER,11,"17,18"
1102,11,2,APRIL,4,"5,6,7,8"
1102,11,2,MAY,5,"19,20,23,24"
1102,11,2,JULY,7,"5,6,7,8"
1102,11,2,AUGUST,8,"18,19,22,23"
1102,11,2,OCTOBER,10,"4,5,6,7"
1103,11,3,APRIL,4,"11,12"
1103,11,3,MAY,5,"25,26"
1103,11,3,JULY,7,"11,12"
1103,11,3,AUGUST,8,"24,25"
1103,11,3,OCTOBER,10,"11,12"
1104,11,4,APRIL,4,"13,14,15,18"
1104,11,4,MAY,5,"27,31,"
1104,11,4,JUNE,6,"1,2"
1104,11,4,JULY,7,"13,14,15,18"
1104,11,4,AUGUST,8,"26,29,30,31"
1104,11,4,OCTOBER,10,"13,14,17,18"
1105,11,5,APRIL,4,"19,20,21,22"
1105,11,5,JUNE,6,"3,6"
1105,11,5,JULY,7,"19,20,21,22"
1105,11,5,SEPTEMBER,9,"1,2,6,7"
1105,11,5,OCTOBER,10,"19,20,21,24"
1106,11,6,APRIL,4,"25,26"
1106,11,6,JUNE,6,"7,8"
1106,11,6,JULY,7,"25,26"
1106,11,6,SEPTEMBER,9,"8,9"
1106,11,6,OCTOBER,10,"25,26"
1107,11,7,APRIL,4,"27,28"
1107,11,7,JUNE,6,"9,10"
1107,11,7,JULY,7,"27,28"
1107,11,7,SEPTEMBER,9,"12,13"
1107,11,7,OCTOBER,10,"27,28"
1108,11,8,APRIL,4,29
1108,11,8,MAY,5,"2,3,4"
1108,11,8,JUNE,6,"13,14,15,16"
1108,11,8,JULY,7,29
1108,11,8,AUGUST,8,"1,2,3"
1108,11,8,SEPTEMBER,9,"14,15,16,19"
1108,11,8,NOVEMBER,11,"1,2,3,4"
1109,11,9,MAY,5,"5,6"
1109,11,9,JUNE,6,"17,21"
1109,11,9,AUGUST,8,"4,5"
1109,11,9,SEPTEMBER,9,"20,21"
1109,11,9,NOVEMBER,11,"7,8"
1110,11,10,MAY,5,"9,10"
1110,11,10,JUNE,6,"22,23"
1110,11,10,AUGUST,8,"8,9"
1110,11,10,SEPTEMBER,9,"22,23"
1110,11,10,NOVEMBER,11,"9,10"
1111,11,11,MAY,5,"11,12"
1111,11,11,JUNE,6,"24,27"
1111,11,11,AUGUST,8,"10,11"
1111,11,11,SEPTEMBER,9,"26,27"
1111,11,11,NOVEMBER,11,"11,14"
1112,11,12,MAY,5,"13,16"
1112,11,12,JUNE,6,"28,29"
1112,11,12,AUGUST,8,"12,15"
1112,11,12,SEPTEMBER,9,"28,29"
1112,11,12,NOVEMBER,11,"15,16"
1201,12,1,APRIL,4,"1,4,29"
1201,12,1,MAY,5,"2,27,31"
1201,12,1,JUNE,6,"28,29"
1201,12,1,JULY,7,"27,28"
1201,12,1,AUGUST,8,"24,25"
1201,12,1,SEPTEMBER,9,"22,23"
1201,12,1,OCTOBER,10,"21,24"
1201,12,1,NOVEMBER,11,"18,21"
1202,12,2,APRIL,4,"5,6"
1202,12,2,MAY,5,"3,4"
1202,12,2,JUNE,6,"1,2,30"
1202,12,2,JULY,7,"1,29"
1202,12,2,AUGUST,8,"1,26,29"
1202,12,2,SEPTEMBER,9,"26,27"
1202,12,2,OCTOBER,10,"25,26"
1203,12,3,APRIL,4,"7,8"
1203,12,3,MAY,5,"5,6"
1203,12,3,JUNE,6,"3,6"
1203,12,3,JULY,7,"5,6"
1203,12,3,AUGUST,8,"2,3,30,31"
1203,12,3,SEPTEMBER,9,"28,29"
1203,12,3,OCTOBER,10,"27,28"
1204,12,4,APRIL,4,"11,12"
1204,12,4,MAY,5,"9,10"
1204,12,4,JUNE,6,"7,8"
1204,12,4,JULY,7,"7,8"
1204,12,4,AUGUST,8,"4,5"
1204,12,4,SEPTEMBER,9,"1,2,30"
1204,12,4,OCTOBER,10,"3,31"
1204,12,4,NOVEMBER,11,1
1205,12,5,APRIL,4,"13,14"
1205,12,5,MAY,5,"11,12"
1205,12,5,JUNE,6,"9,10"
1205,12,5,JULY,7,"11,12"
1205,12,5,AUGUST,8,"8,9"
1205,12,5,SEPTEMBER,9,"6,7"
1205,12,5,OCTOBER,10,"4,5"
1205,12,5,NOVEMBER,11,"2,3"
1206,12,6,APRIL,4,"15,18"
1206,12,6,MAY,5,"13,16"
1206,12,6,JUNE,6,"13,14"
1206,12,6,JULY,7,"13,14"
1206,12,6,AUGUST,8,"10,11"
1206,12,6,SEPTEMBER,9,"8,9"
1206,12,6,OCTOBER,10,"6,7"
1206,12,6,NOVEMBER,11,"4,7"
1207,12,7,APRIL,4,"19,20"
1207,12,7,MAY,5,"17,18"
1207,12,7,JUNE,6,"15,16"
1207,12,7,JULY,7,"15,18"
1207,12,7,AUGUST,8,"12,15"
1207,12,7,SEPTEMBER,9,"12,13"
1207,12,7,OCTOBER,10,"11,12"
1207,12,7,NOVEMBER,11,"8,9"
1208,12,8,APRIL,4,"21,22"
1208,12,8,MAY,5,"19,20"
1208,12,8,JUNE,6,"17,21"
1208,12,8,JULY,7,"19,20"
1208,12,8,AUGUST,8,"16,17"
1208,12,8,SEPTEMBER,9,"14,15"
1208,12,8,OCTOBER,10,"13,14"
1208,12,8,NOVEMBER,11,"10,11"
1209,12,9,APRIL,4,"25,26"
1209,12,9,MAY,5,"23,24"
1209,12,9,JUNE,6,"22,23"
1209,12,9,JULY,7,"21,22"
1209,12,9,AUGUST,8,"18,19"
1209,12,9,SEPTEMBER,9,"16,19"
1209,12,9,OCTOBER,10,"17,18"
1209,12,9,NOVEMBER,11,"14,15"
1210,12,10,APRIL,4,"27,28"
1210,12,10,MAY,5,"25,26"
1210,12,10,JUNE,6,"24,27"
1210,12,10,JULY,7,"25,26"
1210,12,10,AUGUST,8,"22,23"
1210,12,10,SEPTEMBER,9,"20,21"
1210,12,10,OCTOBER,10,"19,20"
1210,12,10,NOVEMBER,11,"16,17"
1301,13,1,APRIL,4,"1,4"
1301,13,1,JUNE,6,"17,21"
1301,13,1,SEPTEMBER,9,"6,7"
1302,13,2,APRIL,4,"5,6"
1302,13,2,JUNE,6,"22,23"
1302,13,2,SEPTEMBER,9,"8,9"
1303,13,3,APRIL,4,"7,8"
1303,13,3,JUNE,6,"24,27"
1303,13,3,SEPTEMBER,9,"12,13"
1304,13,4,APRIL,4,"11,12"
1304,13,4,JUNE,6,"28,29"
1304,13,4,SEPTEMBER,9,"14,15"
1305,13,5,APRIL,4,"13,14"
1305,13,5,JUNE,6,30
1305,13,5,JULY,7,1
1305,13,5,SEPTEMBER,9,"16,19"
1306,13,6,APRIL,4,"15,18"
1306,13,6,JULY,7,"5,6"
1306,13,6,SEPTEMBER,9,"20,21"
1307,13,7,APRIL,4,"19,20"
1307,13,7,JULY,7,"7,8"
1307,13,7,SEPTEMBER,9,"22,23"
1308,13,8,APRIL,4,"21,22"
1308,13,8,JULY,7,"11,12"
1308,13,8,SEPTEMBER,9,"26,27"
1309,13,9,APRIL,4,"25,26"
1309,13,9,JULY,7,"13,14"
1309,13,9,SEPTEMBER,9,"28,29"
1310,13,10,APRIL,4,"27,28"
1310,13,10,JULY,7,"15,18"
1310,13,10,SEPTEMBER,9,30
1310,13,10,OCTOBER,10,3
1311,13,11,APRIL,4,29
1311,13,11,MAY,5,2
1311,13,11,JULY,7,"19,20"
1311,13,11,OCTOBER,10,"4,5"
1312,13,12,MAY,5,"3,4"
1312,13,12,JULY,7,"21,22"
1312,13,12,OCTOBER,10,"6,7"
1313,13,13,MAY,5,"5,6"
1313,13,13,JULY,7,"25,26"
1313,13,13,OCTOBER,10,"11,12"
1314,13,14,MAY,5,"9,10"
1314,13,14,JULY,7,"27,28"
1314,13,14,OCTOBER,10,"13,14"
1315,13,15,MAY,5,"11,12"
1315,13,15,JULY,7,29
1315,13,15,AUGUST,8,1
1315,13,15,OCTOBER,10,"17,18"
1316,13,16,MAY,5,"13,16"
1316,13,16,AUGUST,8,"2,3"
1316,13,16,OCTOBER,10,"19,20"
1317,13,17,MAY,5,"17,18"
1317,13,17,AUGUST,8,"4,5"
1317,13,17,OCTOBER,10,"21,24"
1318,13,18,MAY,5,"19,20"
1318,13,18,AUGUST,8,"8,9"
1318,13,18,OCTOBER,10,"25,26"
1319,13,19,MAY,5,"23,24"
1319,13,19,AUGUST,8,"10,11"
1319,13,19,OCTOBER,10,"27,28"
1320,13,20,MAY,5,"25,26"
1320,13,20,AUGUST,8,"12,15"
1320,13,20,OCTOBER,10,31
1320,13,20,NOVEMBER,11,1
1321,13,21,MAY,5,"27,31"
1321,13,21,AUGUST,8,"16,17"
1321,13,21,NOVEMBER,11,"2,3"
1322,13,22,JUNE,6,"1,2"
1322,13,22,AUGUST,8,"18,19"
1322,13,22,NOVEMBER,11,"4,7"
1323,13,23,JUNE,6,"3,6"
1323,13,23,AUGUST,8,"22,23"
1323,13,23,NOVEMBER,11,"8,9"
1324,13,24,JUNE,6,"7,8"
1324,13,24,AUGUST,8,"24,25"
1324,13,24,NOVEMBER,11,"10,11"
1325,13,25,JUNE,6,"9,10"
1325,13,25,AUGUST,8,"26,29"
1325,13,25,NOVEMBER,11,"14,15"
1326,13,26,JUNE,6,"13,14"
1326,13,26,AUGUST,8,"30,31"
1326,13,26,NOVEMBER,11,"16,17"
1327,13,27,JUNE,6,"15,16"
1327,13,27,SEPTEMBER,9,"1,2"
1327,13,27,NOVEMBER,11,"17,18"
1401,14,1,APRIL,4,"1,4"
1401,14,1,MAY,5,"19,20"
1401,14,1,JULY,7,"11,12"
1401,14,1,SEPTEMBER,9,"1,2"
1401,14,1,OCTOBER,10,"21,24"
1402,14,2,APRIL,4,"5,6"
1402,14,2,MAY,5,"23,24"
1402,14,2,JULY,7,"13,14"
1402,14,2,SEPTEMBER,9,"6,7"
1402,14,2,OCTOBER,10,"25,26"
1403,14,3,APRIL,4,"7,8"
1403,14,3,MAY,5,"25,26"
1403,14,3,JULY,7,"15,18"
1403,14,3,SEPTEMBER,9,"8,9"
1403,14,3,OCTOBER,10,"27,28"
1404,14,4,APRIL,4,"11,12"
1404,14,4,MAY,5,"27,31"
1404,14,4,JULY,7,"19,20"
1404,14,4,SEPTEMBER,9,"12,13"
1404,14,4,OCTOBER,10,31
1404,14,4,NOVEMBER,11,1
1405,14,5,APRIL,4,"13,14"
1405,14,5,JUNE,6,"1,2"
1405,14,5,JULY,7,"21,22"
1405,14,5,SEPTEMBER,9,"14,15"
1405,14,5,NOVEMBER,11,"2,3"
1406,14,6,APRIL,4,"15,18"
1406,14,6,JUNE,6,"3,6"
1406,14,6,JULY,7,"25,26"
1406,14,6,SEPTEMBER,9,"16,19"
1406,14,6,NOVEMBER,11,"4,7"
1407,14,7,APRIL,4,"19,20"
1407,14,7,JUNE,6,"7,8"
1407,14,7,JULY,7,"27,28"
1407,14,7,SEPTEMBER,9,"20,21"
1407,14,7,NOVEMBER,11,"8,9"
1408,14,8,APRIL,4,"21,22"
1408,14,8,JUNE,6,"9,10"
1408,14,8,JULY,7,29
1408,14,8,AUGUST,8,1
1408,14,8,SEPTEMBER,9,"22,23"
1408,14,8,NOVEMBER,11,"10,11"
1409,14,9,APRIL,4,"25,26"
1409,14,9,JUNE,6,"13,14"
1409,14,9,AUGUST,8,"2,3"
1409,14,9,SEPTEMBER,9,"26,27"
1409,14,9,NOVEMBER,11,"14,15"
1410,14,10,APRIL,4,"27,28"
1410,14,10,JUNE,6,"15,16"
1410,14,10,AUGUST,8,"4,5"
1410,14,10,SEPTEMBER,9,"28,29"
1410,14,10,NOVEMBER,11,"16,17"
1411,14,11,APRIL,4,29
1411,14,11,MAY,5,2
1411,14,11,JUNE,6,"17,21"
1411,14,11,AUGUST,8,"8,9"
1411,14,11,SEPTEMBER,9,30
1411,14,11,OCTOBER,10,3
1411,14,11,NOVEMBER,11,18
1412,14,12,MAY,5,"3,4"
1412,14,12,JUNE,6,"22,23"
1412,14,12,AUGUST,8,"10,11"
1412,14,12,OCTOBER,10,"4,5"
1412,14,12,NOVEMBER,11,"15,16"
1413,14,13,MAY,5,"5,6"
1413,14,13,JUNE,6,"24,27"
1413,14,13,AUGUST,8,"12,15"
1413,14,13,OCTOBER,10,"6,7"
1413,14,13,NOVEMBER,11,"17,18"
1414,14,14,MAY,5,"9,10"
1414,14,14,JUNE,6,"28,29"
1414,14,14,AUGUST,8,"16,17"
1414,14,14,OCTOBER,10,"11,12"
1415,14,15,MAY,5,"11,12"
1415,14,15,JUNE,6,30
1415,14,15,JULY,7,1
1415,14,15,AUGUST,8,"18,19"
1415,14,15,OCTOBER,10,"13,14"
1416,14,16,MAY,5,"13,16"
1416,14,16,JULY,7,"5,6"
1416,14,16,AUGUST,8,"22,23"
1416,14,16,OCTOBER,10,"17,18"
1417,14,17,MAY,5,"17,18"
1417,14,17,JULY,7,"7,8"
1417,14,17,AUGUST,8,"24,25"
1417,14,17,OCTOBER,10,"19,20"
1501,15,1,APRIL,4,"1,4,29"
1501,15,1,MAY,5,"2,27,31"
1501,15,1,JUNE,6,"28,29"
1501,15,1,JULY,7,"27,28"
1501,15,1,AUGUST,8,"24,25"
1501,15,1,SEPTEMBER,9,"22,23"
1501,15,1,OCTOBER,10,"21,24"
1502,15,2,APRIL,4,"5,6"
1502,15,2,MAY,5,"3,4"
1502,15,2,JUNE,6,"1,2,30"
1502,15,2,JULY,7,"1,29"
1502,15,2,AUGUST,8,"1,26,29"
1502,15,2,SEPTEMBER,9,"26,27"
1502,15,2,OCTOBER,10,"25,26"
1503,15,3,APRIL,4,"7,8"
1503,15,3,MAY,5,"5,6"
1503,15,3,JUNE,6,"3,6"
1503,15,3,JULY,7,"5,6"
1503,15,3,AUGUST,8,"2,3,30,31"
1503,15,3,SEPTEMBER,9,28
1503,15,3,OCTOBER,10,"27,28"
1504,15,4,APRIL,4,"11,12"
1504,15,4,MAY,5,"9,10"
1504,15,4,JUNE,6,"7,8"
1504,15,4,JULY,7,"7,8"
1504,15,4,AUGUST,8,"4,5"
1504,15,4,SEPTEMBER,9,"1,2,30"
1504,15,4,OCTOBER,10,"3,31"
1504,15,4,NOVEMBER,11,1
1505,15,5,APRIL,4,"13,14"
1505,15,5,MAY,5,"11,12"
1505,15,5,JUNE,6,"9,10"
1505,15,5,JULY,7,"11,12"
1505,15,5,AUGUST,8,"8,9"
1505,15,5,SEPTEMBER,9,"6,7"
1505,15,5,OCTOBER,10,"4,5"
1505,15,5,NOVEMBER,11,"2,3"
1506,15,6,APRIL,4,"15,18"
1506,15,6,MAY,5,"13,16"
1506,15,6,JUNE,6,"13,14"
1506,15,6,JULY,7,"13,14"
1506,15,6,AUGUST,8,"10,11"
1506,15,6,SEPTEMBER,9,"8,9"
1506,15,6,OCTOBER,10,"6,7"
1506,15,6,NOVEMBER,11,"4,7"
1507,15,7,APRIL,4,"19,20"
1507,15,7,MAY,5,"17,18"
1507,15,7,JUNE,6,"15,16"
1507,15,7,JULY,7,"15,18"
1507,15,7,AUGUST,8,"12,15"
1507,15,7,SEPTEMBER,9,"12,13"
1507,15,7,OCTOBER,10,"11,12"
1507,15,7,NOVEMBER,11,"8,9"
1508,15,8,APRIL,4,"21,22"
1508,15,8,MAY,5,"19,20"
1508,15,8,JUNE,6,"17,21"
1508,15,8,JULY,7,"19,20"
1508,15,8,AUGUST,8,"16,17"
1508,15,8,SEPTEMBER,9,"14,15"
1508,15,8,OCTOBER,10,"13,14"
1508,15,8,NOVEMBER,11,"10,11"
1509,15,9,APRIL,4,"25,26"
1509,15,9,MAY,5,"23,24"
1509,15,9,JUNE,6,"22,23"
1509,15,9,JULY,7,"21,22"
1509,15,9,AUGUST,8,"18,19"
1509,15,9,SEPTEMBER,9,"16,19"
1509,15,9,OCTOBER,10,"17,18"
1509,15,9,NOVEMBER,11,"14,15"
1510,15,10,APRIL,4,"27,28"
1510,15,10,MAY,5,"25,26"
1510,15,10,JUNE,6,"24,27"
1510,15,10,JULY,7,"25,26"
1510,15,10,AUGUST,8,"22,23"
1510,15,10,SEPTEMBER,9,"20,21"
1510,15,10,OCTOBER,10,"19,20"
1510,15,10,NOVEMBER,11,"16,17"
1601,16,1,APRIL,4,"1,4"
1601,16,1,MAY,5,"9,10"
1601,16,1,JUNE,6,"15,16"
1601,16,1,JULY,7,"25,26"
1601,16,1,AUGUST,8,"30,31"
1601,16,1,OCTOBER,10,"6,7"
1601,16,1,NOVEMBER,11,"14,15"
1602,16,2,APRIL,4,"5,6"
1602,16,2,MAY,5,"11,12"
1602,16,2,JUNE,6,"17,21"
1602,16,2,JULY,7,"27,28"
1602,16,2,SEPTEMBER,9,"1,2"
1602,16,2,OCTOBER,10,"11,12"
1602,16,2,NOVEMBER,11,"16,17"
1603,16,3,APRIL,4,"7,8"
1603,16,3,MAY,5,"13,16"
1603,16,3,JUNE,6,"22,23"
1603,16,3,JULY,7,29
1603,16,3,AUGUST,8,1
1603,16,3,SEPTEMBER,9,"6,7"
1603,16,3,OCTOBER,10,"13,14"
1604,16,4,APRIL,4,"11,12"
1604,16,4,MAY,5,"17,18"
1604,16,4,JUNE,6,"24,27"
1604,16,4,AUGUST,8,"2,3"
1604,16,4,SEPTEMBER,9,"8,9"
1604,16,4,OCTOBER,10,"17,18"
1605,16,5,APRIL,4,"13,14"
1605,16,5,MAY,5,"19,20"
1605,16,5,JUNE,6,"28,29"
1605,16,5,AUGUST,8,"4,5"
1605,16,5,SEPTEMBER,9,"12,13"
1605,16,5,OCTOBER,10,"19,20"
1606,16,6,APRIL,4,"15,18"
1606,16,6,MAY,5,"23,24"
1606,16,6,JUNE,6,30
1606,16,6,JULY,7,1
1606,16,6,AUGUST,8,"8,9"
1606,16,6,SEPTEMBER,9,"14,15"
1606,16,6,OCTOBER,10,"21,24"
1607,16,7,APRIL,4,"19,20"
1607,16,7,MAY,5,"25,26"
1607,16,7,JULY,7,"5,6"
1607,16,7,AUGUST,8,"10,11"
1607,16,7,SEPTEMBER,9,"16,19"
1607,16,7,OCTOBER,10,"25,26"
1608,16,8,APRIL,4,"21,22"
1608,16,8,MAY,5,"27,31"
1608,16,8,JULY,7,"7,8"
1608,16,8,AUGUST,8,"12,15"
1608,16,8,SEPTEMBER,9,"20,21"
1608,16,8,OCTOBER,10,"27,28"
1609,16,9,APRIL,4,"25,26"
1609,16,9,JUNE,6,"1,2"
1609,16,9,JULY,7,"11,12"
1609,16,9,AUGUST,8,"16,17"
1609,16,9,SEPTEMBER,9,"22,23"
1609,16,9,OCTOBER,10,31
1609,16,9,NOVEMBER,11,1
1610,16,10,APRIL,4,"27,28"
1610,16,10,JUNE,6,"3,6"
1610,16,10,JULY,7,"13,14"
1610,16,10,AUGUST,8,"18,19"
1610,16,10,SEPTEMBER,9,"26,27"
1610,16,10,NOVEMBER,11,"2,3"
1611,16,11,APRIL,4,29
1611,16,11,MAY,5,2
1611,16,11,JUNE,6,"7,8"
1611,16,11,JULY,7,"15,18"
1611,16,11,AUGUST,8,"22,23"
1611,16,11,SEPTEMBER,9,"28,29"
1611,16,11,NOVEMBER,11,"4,7"
1612,16,12,MAY,5,"3,4"
1612,16,12,JUNE,6,"9,10"
1612,16,12,JULY,7,"19,20"
1612,16,12,AUGUST,8,"24,25"
1612,16,12,SEPTEMBER,9,30
1612,16,12,OCTOBER,10,3
1612,16,12,NOVEMBER,11,"8,9"
1613,16,13,MAY,5,"5,6"
1613,16,13,JUNE,6,"13,14"
1613,16,13,JULY,7,"21,22"
1613,16,13,AUGUST,8,"26,29"
1613,16,13,OCTOBER,10,"4,5"
1613,16,13,NOVEMBER,11,"10,11"
1701,17,1,APRIL,4,"1,4"
1701,17,1,MAY,5,"27,31"
1701,17,1,JULY,7,"27,28"
1701,17,1,SEPTEMBER,9,"22,23"
1702,17,2,APRIL,4,"5,6"
1702,17,2,JUNE,6,"1,2"
1702,17,2,JULY,7,"29,1"
1702,17,2,SEPTEMBER,9,"26,27"
1703,17,3,APRIL,4,"7,8"
1703,17,3,JUNE,6,"3,6"
1703,17,3,AUGUST,8,"2,3"
1703,17,3,SEPTEMBER,9,"28,29"
1704,17,4,APRIL,4,"11,12"
1704,17,4,JUNE,6,"7,8"
1704,17,4,AUGUST,8,"4,5"
1704,17,4,SEPTEMBER,9,"30,3"
1705,17,5,APRIL,4,"13,14"
1705,17,5,JUNE,6,"9,10"
1705,17,5,AUGUST,8,"8,9"
1705,17,5,OCTOBER,10,"4,5"
1706,17,6,APRIL,4,"15,18"
1706,17,6,JUNE,6,"13,14"
1706,17,6,AUGUST,8,"10,11"
1706,17,6,OCTOBER,10,"6,7"
1707,17,7,APRIL,4,"19,20"
1707,17,7,JUNE,6,"15,16"
1707,17,7,AUGUST,8,"12,15"
1707,17,7,OCTOBER,10,"11,12"
