WARD SECTION (CONCATENATED),WARD,SECTION,MONTH NAME,MONTH NUMBER,DATES
1707,17,7,JUNE,6,"15,16"
1707,17,7,OCTOBER,10,"7,8"
1708,17,8,APRIL,4,"21,22"
1708,17,8,AUGUST,8,"13,16"
1708,17,8,JUNE,6,"17,18"
1708,17,8,OCTOBER,10,"12,13"
1709,17,9,APRIL,4,"23,26"
1709,17,9,AUGUST,8,"17,18"
1709,17,9,JUNE,6,"21,22"
1709,17,9,OCTOBER,10,"14,15"
1710,17,10,APRIL,4,"27,28"
1710,17,10,AUGUST,8,"19,20"
1710,17,10,JUNE,6,"23,24"
1710,17,10,OCTOBER,10,"18,19"
1711,17,11,APRIL,4,"29,30"
1711,17,11,AUGUST,8,"23,24"
1711,17,11,JUNE,6,"25,28"
1711,17,11,OCTOBER,10,"20,21"
1712,17,12,AUGUST,8,"25,26"
1712,17,12,JUNE,6,"29,30"
1712,17,12,MAY,5,"3,4"
1712,17,12,OCTOBER,10,"22,25"
1713,17,13,AUGUST,8,"27,30"
1713,17,13,JULY,7,"1,2"
1713,17,13,MAY,5,"5,6"
1713,17,13,OCTOBER,10,"26,27"
1714,17,14,AUGUST,8,31
1714,17,14,JULY,7,"6,7"
1714,17,14,MAY,5,"7,10"
1714,17,14,OCTOBER,10,"28,29"
1714,17,14,SEPTEMBER,9,1
1715,17,15,JULY,7,"8,9"
1715,17,15,MAY,5,"11,12"
1715,17,15,NOVEMBER,11,"1,2"
1715,17,15,SEPTEMBER,9,"2,3"
1716,17,16,JULY,7,"12,13"
1716,17,16,MAY,5,"13,14"
1716,17,16,NOVEMBER,11,"3,4"
1716,17,16,SEPTEMBER,9,"7,8"
1717,17,17,JULY,7,"14,15"
1717,17,17,MAY,5,"17,18"
1717,17,17,NOVEMBER,11,"5,8"
1717,17,17,SEPTEMBER,9,"9,10"
1718,17,18,JULY,7,"16,19"
1718,17,18,MAY,5,"19,20"
1718,17,18,NOVEMBER,11,"9,10"
1718,17,18,SEPTEMBER,9,"13,14"
1719,17,19,JULY,7,"20,21"
1719,17,19,MAY,5,"21,24"
1719,17,19,NOVEMBER,11,"11,12"
1719,17,19,SEPTEMBER,9,"15,16"
1720,17,20,JULY,7,"22,23"
1720,17,20,MAY,5,"25,26"
1720,17,20,NOVEMBER,11,"15,16"
1720,17,20,SEPTEMBER,9,"17,20"
1801,18,1,AUGUST,8,"23,24"
1801,18,1,JULY,7,"1,2"
1801,18,1,MAY,5,"7,10"
1801,18,1,OCTOBER,10,"14,15"
1802,18,2,AUGUST,8,"27,30"
1802,18,2,JULY,7,"8,9"
1802,18,2,MAY,5,"13,14"
1802,18,2,OCTOBER,10,"18,19"
1803,18,3,AUGUST,8,"25,26"
1803,18,3,JULY,7,"6,7"
1803,18,3,MAY,5,"17,18"
1803,18,3,OCTOBER,10,"20,21"
1804,18,4,AUGUST,8,31
1804,18,4,JULY,7,"12,13"
1804,18,4,MAY,5,"19,20"
1804,18,4,OCTOBER,10,"22,25"
1804,18,4,SEPTEMBER,9,1
1805,18,5,AUGUST,8,"17,18"
1805,18,5,JUNE,6,"29,30"
1805,18,5,MAY,5,"11,12"
1805,18,5,OCTOBER,10,"12,13"
1806,18,6,AUGUST,8,"11,12"
1806,18,6,JUNE,6,"23,24"
1806,18,6,MAY,5,"5,6"
1806,18,6,OCTOBER,10,"5,6"
1807,18,7,AUGUST,8,"19,20"
1807,18,7,JUNE,6,"25,28"
1807,18,7,MAY,5,"3,4"
1807,18,7,OCTOBER,10,"7,8"
1808,18,8,APRIL,4,"29,30"
1808,18,8,AUGUST,8,"13,16"
1808,18,8,JUNE,6,"21,22"
1808,18,8,OCTOBER,10,"1,4"
1809,18,9,APRIL,4,"27,28"
1809,18,9,AUGUST,8,"3,4"
1809,18,9,JUNE,6,"15,16"
1809,18,9,NOVEMBER,11,"15,16"
1809,18,9,SEPTEMBER,9,"29,30"
1810,18,10,APRIL,4,"23,26"
1810,18,10,AUGUST,8,"9,10"
1810,18,10,JUNE,6,"17,18"
1810,18,10,NOVEMBER,11,"17,18"
1810,18,10,SEPTEMBER,9,"27,28"
1811,18,11,APRIL,4,"19,20"
1811,18,11,AUGUST,8,"5,6"
1811,18,11,JUNE,6,"11,14"
1811,18,11,SEPTEMBER,9,"23,24"
1812,18,12,APRIL,4,"21,22"
1812,18,12,JULY,7,"28,29"
1812,18,12,JUNE,6,"9,10"
1812,18,12,NOVEMBER,11,"9,10"
1812,18,12,SEPTEMBER,9,"21,22"
1813,18,13,APRIL,4,"13,14"
1813,18,13,JULY,7,"20,21"
1813,18,13,JUNE,6,"1,2"
1813,18,13,NOVEMBER,11,"3,4"
1813,18,13,SEPTEMBER,9,"15,16"
1814,18,14,APRIL,4,"7,8"
1814,18,14,JULY,7,"14,15"
1814,18,14,MAY,5,"25,26"
1814,18,14,OCTOBER,10,"26,27"
1814,18,14,SEPTEMBER,9,"7,8"
1815,18,15,APRIL,4,"15,16"
1815,18,15,AUGUST,8,2
1815,18,15,JULY,7,30
1815,18,15,JUNE,6,"7,8"
1815,18,15,NOVEMBER,11,"5,8"
1815,18,15,SEPTEMBER,9,"13,14"
1816,18,16,APRIL,4,"5,6"
1816,18,16,JULY,7,"22,23"
1816,18,16,MAY,5,"27,28"
1816,18,16,NOVEMBER,11,"1,2"
1816,18,16,SEPTEMBER,9,"9,10"
1817,18,17,APRIL,4,"9,12"
1817,18,17,JULY,7,"26,27"
1817,18,17,JUNE,6,"3,4"
1817,18,17,NOVEMBER,11,"11,12"
1817,18,17,SEPTEMBER,9,"17,20"
1818,18,18,APRIL,4,"1,2"
1818,18,18,JULY,7,"16,19"
1818,18,18,MAY,5,"21,24"
1818,19,18,OCTOBER,10,"28,29"
1818,18,18,SEPTEMBER,9,"2,3"
1901,19,1,APRIL,4,"1,2"
1901,19,1,AUGUST,8,"23,24"
1901,19,1,JUNE,6,"11,14"
1901,19,1,NOVEMBER,11,"3,4"
1902,19,2,APRIL,4,"5,6"
1902,19,2,AUGUST,8,"25,26"
1902,19,2,JUNE,6,"15,16"
1902,19,2,NOVEMBER,11,"5,8"
1903,19,3,APRIL,4,"7,8"
1903,19,3,AUGUST,8,"27,30"
1903,19,3,JUNE,6,"17,18"
1903,19,3,NOVEMBER,11,"9,10"
1904,19,4,APRIL,4,"9,12"
1904,19,4,AUGUST,8,31
1904,19,4,JUNE,6,"21,22"
1904,19,4,NOVEMBER,11,"11,12"
1904,19,4,SEPTEMBER,9,1
1905,19,5,APRIL,4,"13,14"
1905,19,5,JUNE,6,"23,24"
1905,19,5,NOVEMBER,11,"15,16"
1905,19,5,SEPTEMBER,9,"2,3"
1906,19,6,APRIL,4,"15,16"
1906,19,6,JUNE,6,"25,28"
1906,19,6,NOVEMBER,11,"17,18"
1906,19,6,SEPTEMBER,9,"7,8"
1907,19,7,APRIL,4,"19,20"
1907,19,7,JUNE,6,"29,30"
1907,19,7,NOVEMBER,11,19
1907,19,7,SEPTEMBER,9,"9,10"
1908,19,8,APRIL,4,"21,22"
1908,19,8,JULY,7,"1,2"
1908,19,8,SEPTEMBER,9,"13,14"
1909,19,9,APRIL,4,"23,26"
1909,19,9,JULY,7,"6,7"
1909,19,9,SEPTEMBER,9,"15,16"
1910,19,10,APRIL,4,"27,28"
1910,19,10,JULY,7,"8,9"
1910,19,10,SEPTEMBER,9,"17,20"
1911,19,11,APRIL,4,"29,30"
1911,19,11,JULY,7,"12,13"
1911,19,11,SEPTEMBER,9,"21,22"
1912,19,12,JULY,7,"14,15"
1912,19,12,MAY,5,"3,4"
1912,19,12,SEPTEMBER,9,"23,24"
1913,19,13,JULY,7,"16,19"
1913,19,13,MAY,5,"5,6"
1913,19,13,SEPTEMBER,9,"27,28"
1914,19,14,JULY,7,"20,21"
1914,19,14,MAY,5,"7,10"
1914,19,14,SEPTEMBER,9,"29,30"
1915,19,15,JULY,7,"22,23"
1915,19,15,MAY,5,"11,12"
1915,19,15,OCTOBER,10,"1,4"
1916,19,16,JULY,7,"26,27"
1916,19,16,MAY,5,"13,14"
1916,19,16,OCTOBER,10,"5,6"
1917,19,17,JULY,7,"28,29"
1917,19,17,MAY,5,"17,18"
1917,19,17,OCTOBER,10,"7,8"
1918,19,18,AUGUST,8,2
1918,19,18,JULY,7,30
1918,19,18,MAY,5,"19,20"
1918,19,18,OCTOBER,10,"12,13"
1919,19,19,AUGUST,8,"3,4"
1919,19,19,MAY,5,"21,24"
1919,19,19,OCTOBER,10,"14,15"
1920,19,20,AUGUST,8,"5,6"
1920,19,20,MAY,5,"25,26"
1920,19,20,OCTOBER,10,"18,19"
1921,19,21,AUGUST,8,"9,10"
1921,19,21,MAY,5,"27,28"
1921,19,21,OCTOBER,10,"20,21"
1922,19,22,AUGUST,8,"11,12"
1922,19,22,JUNE,6,"1,2"
1922,19,22,OCTOBER,10,"22,25"
1923,19,23,AUGUST,8,"13,16"
1923,19,23,JUNE,6,"3,4"
1923,19,23,OCTOBER,10,"26,27"
1924,19,24,AUGUST,8,"17,18"
1924,19,24,JUNE,6,"7,8"
1924,19,24,OCTOBER,10,"28,29"
1925,19,25,AUGUST,8,"19,20"
1925,19,25,JUNE,6,"9,10"
1925,19,25,NOVEMBER,11,"1,2"
2001,20,1,APRIL,4,"1,2"
2001,20,1,AUGUST,8,"17,18"
2001,20,1,JULY,7,"1,2"
2001,20,1,MAY,5,"17,18"
2001,20,1,NOVEMBER,11,"17,18"
2001,20,1,OCTOBER,10,"1,4"
2002,20,2,APRIL,4,"5,6"
2002,20,2,AUGUST,8,"19,20"
2002,20,2,JULY,7,"6,7"
2002,20,2,MAY,5,"19,20"
2002,20,2,NOVEMBER,11,19
2002,20,2,OCTOBER,10,"5,6"
2003,20,3,APRIL,4,"7,8"
2003,20,3,AUGUST,8,"23,24"
2003,20,3,JULY,7,"8,9"
2003,20,3,MAY,5,"21,24"
2003,20,3,OCTOBER,10,"7,8"
2004,20,4,APRIL,4,"9,12"
2004,20,4,AUGUST,8,"25,26"
2004,20,4,JULY,7,"12,13"
2004,20,4,MAY,5,"25,26"
2004,20,4,OCTOBER,10,"12,13"
2005,20,5,APRIL,4,"13,14"
2005,20,5,AUGUST,8,"27,30"
2005,20,5,JULY,7,"14,15"
2005,20,5,MAY,5,"27,28"
2005,20,5,OCTOBER,10,"14,15"
2006,20,6,APRIL,4,"15,16"
2006,20,6,AUGUST,8,31
2006,20,6,JULY,7,"16,19"
2006,20,6,JUNE,6,"1,2"
2006,20,6,OCTOBER,10,"18,19"
2006,20,6,SEPTEMBER,9,1
2007,20,7,APRIL,4,"19,20"
2007,20,7,JULY,7,"20,21"
2007,20,7,JUNE,6,"3,4"
2007,20,7,OCTOBER,10,"20,21"
2007,20,7,SEPTEMBER,9,"2,3"
2008,20,8,APRIL,4,"21,22"
2008,20,8,JULY,7,"22,23"
2008,20,8,JUNE,6,"7,8"
2008,20,8,OCTOBER,10,"22,25"
2008,20,8,SEPTEMBER,9,"7,8"
2009,20,9,APRIL,4,"23,26"
2009,20,9,JULY,7,"26,27"
2009,20,9,JUNE,6,"9,10"
2009,20,9,OCTOBER,10,"26,27"
2009,20,9,SEPTEMBER,9,"9,10"
2010,20,10,APRIL,4,"27,28"
2010,20,10,JULY,7,"28,29"
2010,20,10,JUNE,6,"11,14"
2010,20,10,OCTOBER,10,"28,29"
2010,20,10,SEPTEMBER,9,"13,14"
2011,20,11,APRIL,4,"29,30"
2011,20,11,AUGUST,8,2
2011,20,11,JULY,7,30
2011,20,11,JUNE,6,"15,16"
2011,20,11,NOVEMBER,11,"1,2"
2011,20,11,SEPTEMBER,9,"15,16"
2012,20,12,AUGUST,8,"3,4"
2012,20,12,JUNE,6,"17,18"
2012,20,12,MAY,5,"3,4"
2012,20,12,NOVEMBER,11,"3,4"
2012,20,12,SEPTEMBER,9,"17,20"
2013,20,13,AUGUST,8,"5,6"
2013,20,13,JUNE,6,"21,22"
2013,20,13,MAY,5,"5,6"
2013,20,13,NOVEMBER,11,"5,8"
2013,20,13,SEPTEMBER,9,"21,22"
2014,20,14,AUGUST,8,"9,10"
2014,20,14,JUNE,6,"23,24"
2014,20,14,MAY,5,"7,10"
2014,20,14,NOVEMBER,11,"9,10"
2014,20,14,SEPTEMBER,9,"23,24"
2015,20,15,AUGUST,8,"11,12"
2015,20,15,JUNE,6,"25,28"
2015,20,15,MAY,5,"11,12"
2015,20,15,NOVEMBER,11,"11,12"
2015,20,15,SEPTEMBER,9,"27,28"
2016,20,16,AUGUST,8,"13,16"
2016,20,16,JUNE,6,"29,30"
2016,20,16,MAY,5,"13,14"
2016,21,16,NOVEMBER,11,"15,16"
2016,20,16,SEPTEMBER,9,"29,30"
2101,21,1,APRIL,4,"1,2"
2101,21,1,JULY,7,"20,21"
2101,21,1,MAY,5,"25,26"
2101,21,1,NOVEMBER,11,"5,8"
2101,21,1,SEPTEMBER,9,"13,14"
2102,21,2,APRIL,4,"5,6"
2102,21,2,JULY,7,"22,23"
2102,21,2,MAY,5,"27,28"
2102,21,2,NOVEMBER,11,"9,10"
2102,21,2,SEPTEMBER,9,"15,16"
2103,21,3,APRIL,4,"7,8"
2103,21,3,JULY,7,"26,27"
2103,21,3,JUNE,6,"1,2"
2103,21,3,NOVEMBER,11,"11,12"
2103,21,3,SEPTEMBER,9,"17,20"
2104,21,4,APRIL,4,"9,12"
2104,21,4,JULY,7,"28,29"
2104,21,4,JUNE,6,"3,4"
2104,21,4,NOVEMBER,11,"15,16"
2104,21,4,SEPTEMBER,9,"21,22"
2105,21,5,APRIL,4,"13,14"
2105,21,5,AUGUST,8,2
2105,21,5,JULY,7,30
2105,21,5,JUNE,6,"7,8"
2105,21,5,NOVEMBER,11,"17,18"
2105,21,5,SEPTEMBER,9,"23,24"
2106,21,6,APRIL,4,"15,16"
2106,21,6,AUGUST,8,"3,4"
2106,21,6,JUNE,6,"9,10"
2106,21,6,SEPTEMBER,9,"27,28"
2107,21,7,APRIL,4,"19,20"
2107,21,7,AUGUST,8,"5,6"
2107,21,7,JUNE,6,"11,14"
2107,21,7,SEPTEMBER,9,"29,30"
2108,21,8,APRIL,4,"21,22"
2108,21,8,AUGUST,8,"9,10"
2108,21,8,JUNE,6,"15,16"
2108,21,8,OCTOBER,10,"1,4"
2109,21,9,APRIL,4,"23,26"
2109,21,9,AUGUST,8,"11,12"
2109,21,9,JUNE,6,"17,18"
2109,21,9,OCTOBER,10,"5,6"
2110,21,10,APRIL,4,"27,28"
2110,21,10,AUGUST,8,"13,16"
2110,21,10,JUNE,6,"21,22"
2110,21,10,OCTOBER,10,"7,8"
2111,21,11,APRIL,4,"29,30"
2111,21,11,AUGUST,8,"17,18"
2111,21,11,JUNE,6,"23,24"
2111,21,11,OCTOBER,10,"12,13"
2112,21,12,AUGUST,8,"19,20"
2112,21,12,JUNE,6,"25,28"
2112,21,12,MAY,5,"3,4"
2112,21,12,OCTOBER,10,"14,15"
2113,21,13,AUGUST,8,"23,24"
2113,21,13,JUNE,6,"29,30"
2113,21,13,MAY,5,"5,6"
2113,21,13,OCTOBER,10,"18,19"
2114,21,14,AUGUST,8,"25,26"
2114,21,14,JULY,7,"1,2"
2114,21,14,MAY,5,"7,10"
2114,21,14,OCTOBER,10,"20,21"
2115,21,15,AUGUST,8,"27,30"
2115,21,15,JULY,7,"6,7"
2115,21,15,MAY,5,"11,12"
2115,21,15,OCTOBER,10,"22,25"
2116,21,16,AUGUST,8,31
2116,21,16,JULY,7,"8,9"
2116,21,16,MAY,5,"13,14"
2116,21,16,OCTOBER,10,"26,27"
2116,21,16,SEPTEMBER,9,1
2117,21,17,JULY,7,"12,13"
2117,21,17,MAY,5,"17,18"
2117,21,17,OCTOBER,10,"28,29"
2117,21,17,SEPTEMBER,9,"2,3"
2118,21,18,JULY,7,"14,15"
2118,21,18,MAY,5,"19,20"
2118,21,18,NOVEMBER,11,"1,2"
2118,21,18,SEPTEMBER,9,"7,8"
2119,21,19,JULY,7,"16,19"
2119,21,19,MAY,5,"21,24"
2119,21,19,NOVEMBER,11,"3,4"
2119,21,19,SEPTEMBER,9,"9,10"
2201,22,1,APRIL,4,"1,2"
2201,22,1,AUGUST,8,2
2201,22,1,JULY,7,30
2201,22,1,JUNE,6,"21,22"
2201,22,1,MAY,5,"11,12"
2201,22,1,OCTOBER,10,"20,21"
2201,22,1,SEPTEMBER,9,"9,10"
2202,22,2,APRIL,4,"5,6"
2202,22,2,AUGUST,8,"3,4"
2202,22,2,JUNE,6,"23,24"
2202,22,2,MAY,5,"13,14"
2202,22,2,OCTOBER,10,"22,25"
2202,22,2,SEPTEMBER,9,"13,14"
2203,22,3,APRIL,4,"7,8"
2203,22,3,AUGUST,8,"5,6"
2203,22,3,JUNE,6,"25,28"
2203,22,3,MAY,5,"17,18"
2203,22,3,OCTOBER,10,"26,27"
2203,22,3,SEPTEMBER,9,"15,16"
2204,22,4,APRIL,4,"9,12"
2204,22,4,AUGUST,8,"9,10"
2204,22,4,JUNE,6,"29,30"
2204,22,4,MAY,5,"19,20"
2204,22,4,OCTOBER,10,"28,29"
2204,22,4,SEPTEMBER,9,"17,20"
2205,22,5,APRIL,4,"13,14"
2205,22,5,AUGUST,8,"11,12"
2205,22,5,JULY,7,"1,2"
2205,22,5,MAY,5,"21,24"
2205,22,5,NOVEMBER,11,"1,2"
2205,22,5,SEPTEMBER,9,"21,22"
2206,22,6,APRIL,4,"15,16"
2206,22,6,AUGUST,8,"13,16"
2206,22,6,JULY,7,"6,7"
2206,22,6,MAY,5,"25,26"
2206,22,6,NOVEMBER,11,"3,4"
2206,22,6,SEPTEMBER,9,"23,24"
2207,22,7,APRIL,4,"19,20"
2207,22,7,AUGUST,8,"17,18"
2207,22,7,JULY,7,"8,9"
2207,22,7,MAY,5,"27,28"
2207,22,7,NOVEMBER,11,"5,8"
2207,22,7,SEPTEMBER,9,"27,28"
2208,22,8,APRIL,4,"21,22"
2208,22,8,AUGUST,8,"19,20"
2208,22,8,JULY,7,"12,13"
2208,22,8,JUNE,6,"1,2"
2208,22,8,NOVEMBER,11,"9,10"
2208,22,8,SEPTEMBER,9,"29,30"
2209,22,9,APRIL,4,"23,26"
2209,22,9,AUGUST,8,"23,24"
2209,22,9,JULY,7,"14,15"
2209,22,9,JUNE,6,"3,4"
2209,22,9,NOVEMBER,11,"11,12"
2209,22,9,OCTOBER,10,"1,4"
2210,22,10,APRIL,4,"27,28"
2210,22,10,AUGUST,8,"25,26"
2210,22,10,JULY,7,"16,19"
2210,22,10,JUNE,6,"7,8"
2210,22,10,NOVEMBER,11,"15,16"
2210,22,10,OCTOBER,10,"5,6"
2211,22,11,APRIL,4,"29,30"
2211,22,11,AUGUST,8,"27,30"
2211,22,11,JULY,7,"20,21"
2211,22,11,JUNE,6,"9,10"
2211,22,11,NOVEMBER,11,"17,18"
2211,22,11,OCTOBER,10,"7,8"
2212,22,12,AUGUST,8,31
2212,22,12,JULY,7,"22,23"
2212,22,12,JUNE,6,"11,14"
2212,22,12,MAY,5,"3,4"
2212,22,12,NOVEMBER,11,19
2212,22,12,OCTOBER,10,"12,13"
2212,22,12,SEPTEMBER,9,1
2213,22,13,JULY,7,"26,27"
2213,22,13,JUNE,6,"15,16"
2213,22,13,MAY,5,"5,6"
2213,22,13,OCTOBER,10,"14,15"
2213,22,13,SEPTEMBER,9,"2,3"
2214,22,14,JULY,7,"28,29"
2214,22,14,JUNE,6,"17,18"
2214,22,14,MAY,5,"7,10"
2214,22,14,OCTOBER,10,"18,19"
2214,22,14,SEPTEMBER,9,"7,8"
2301,23,1,APRIL,4,"1,2"
2301,23,1,JULY,7,"20,21"
2301,23,1,MAY,5,"25,26"
2301,23,1,NOVEMBER,11,"5,8"
2301,23,1,SEPTEMBER,9,"13,14"
2302,23,2,APRIL,4,"5,6"
2302,23,2,JULY,7,"22,23"
2302,23,2,MAY,5,"27,28"
2302,23,2,NOVEMBER,11,"9,10"
2302,23,2,SEPTEMBER,9,"15,16"
2303,23,3,APRIL,4,"7,8"
2303,23,3,JULY,7,"26,27"
2303,23,3,JUNE,6,"1,2"
2303,23,3,NOVEMBER,11,"11,12"
2303,23,3,SEPTEMBER,9,"17,20"
2304,23,4,APRIL,4,"9,12"
2304,23,4,JULY,7,"28,29"
2304,23,4,JUNE,6,"3,4"
2304,23,4,NOVEMBER,11,"15,16"
2304,23,4,SEPTEMBER,9,"21,22"
2305,23,5,APRIL,4,"13,14"
2305,23,5,AUGUST,8,2
2305,23,5,JULY,7,30
2305,23,5,JUNE,6,"7,8"
2305,23,5,NOVEMBER,11,"17,18"
2305,23,5,SEPTEMBER,9,"23,24"
2306,23,6,APRIL,4,"15,16"
2306,23,6,AUGUST,8,"3,4"
2306,23,6,JUNE,6,"9,10"
2306,23,6,NOVEMBER,11,19
2306,23,6,SEPTEMBER,9,"27,28"
2307,23,7,APRIL,4,"19,20"
2307,23,7,AUGUST,8,"5,6"
2307,23,7,JUNE,6,"11,14"
2307,23,7,SEPTEMBER,9,"29,30"
2308,23,8,APRIL,4,"21,22"
2308,23,8,AUGUST,8,"9,10"
2308,23,8,JUNE,6,"15,16"
2308,23,8,OCTOBER,10,"1,4"
2309,23,9,APRIL,4,"23,26"
2309,23,9,AUGUST,8,"11,12"
2309,23,9,JUNE,6,"17,18"
2309,23,9,OCTOBER,10,"5,6"
2310,23,10,APRIL,4,"27,28"
2310,23,10,AUGUST,8,"13,16"
2310,23,10,JUNE,6,"21,22"
2310,23,10,OCTOBER,10,"7,8"
2311,23,11,APRIL,4,"29,30"
2311,23,11,AUGUST,8,"17,18"
2311,23,11,JUNE,6,"23,24"
2311,23,11,OCTOBER,10,"12,13"
2312,23,12,AUGUST,8,"19,20"
2312,23,12,JUNE,6,"25,28"
2312,23,12,MAY,5,"3,4"
2312,23,12,OCTOBER,10,"14,15"
2313,23,13,AUGUST,8,"23,24"
2313,23,13,JUNE,6,"29,30"
2313,23,13,MAY,5,"5,6"
2313,23,13,OCTOBER,10,"18,19"
2314,23,14,AUGUST,8,"25,26"
2314,23,14,JULY,7,"1,2"
2314,23,14,MAY,5,"7,10"
2314,23,14,OCTOBER,10,"20,21"
2315,23,15,AUGUST,8,"27,30"
2315,23,15,JULY,7,"6,7"
2315,23,15,MAY,5,"11,12"
2315,23,15,OCTOBER,10,"22,25"
2316,23,16,AUGUST,8,31
2316,23,16,JULY,7,"8,9"
2316,23,16,MAY,5,"13,14"
2316,23,16,OCTOBER,10,"26,27"
2316,23,16,SEPTEMBER,9,1
2317,23,17,JULY,7,"12,13"
2317,23,17,MAY,5,"17,18"
2317,23,17,OCTOBER,10,"28,29"
2317,23,17,SEPTEMBER,9,"2,3"
2318,23,18,JULY,7,"14,15"
2318,23,18,MAY,5,"19,20"
2318,23,18,NOVEMBER,11,"1,2"
2318,23,18,SEPTEMBER,9,"7,8"
2319,23,19,JULY,7,"16,19"
2319,23,19,MAY,5,"21,24"
2319,23,19,NOVEMBER,11,"3,4"
2319,23,19,SEPTEMBER,9,"9,10"
2401,24,1,APRIL,4,"1,2"
2401,24,1,AUGUST,8,"5,6"
2401,24,1,JULY,7,"6,7"
2401,24,1,JUNE,6,"3,4"
2401,24,1,MAY,5,"3,4"
2401,24,1,OCTOBER,10,"7,8"
2401,24,1,SEPTEMBER,9,"7,8"
2402,24,2,APRIL,4,"5,6"
2402,24,2,AUGUST,8,"9,10"
2402,24,2,JULY,7,"8,9"
2402,24,2,JUNE,6,"7,8"
2402,24,2,MAY,5,"5,6"
2402,24,2,OCTOBER,10,"12,13"
2402,24,2,SEPTEMBER,9,"9,10"
2403,24,3,APRIL,4,"7,8"
2403,24,3,AUGUST,8,"11,12"
2403,24,3,JULY,7,"12,13"
2403,24,3,JUNE,6,"9,10"
2403,24,3,MAY,5,"7,10"
2403,24,3,OCTOBER,10,"14,15"
2403,24,3,SEPTEMBER,9,"13,14"
2404,24,4,APRIL,4,"9,12"
2404,24,4,AUGUST,8,"13,16"
2404,24,4,JULY,7,"14,15"
2404,24,4,JUNE,6,"11,14"
2404,24,4,MAY,5,"11,12"
2404,24,4,OCTOBER,10,"18,19"
2404,24,4,SEPTEMBER,9,"15,16"
2405,24,5,APRIL,4,"13,14"
2405,24,5,AUGUST,8,"17,18"
2405,24,5,JULY,7,"16,19"
2405,24,5,JUNE,6,"15,16"
2405,24,5,MAY,5,"13,14"
2405,24,5,NOVEMBER,11,19
2405,24,5,OCTOBER,10,"20,21"
2405,24,5,SEPTEMBER,9,"17,20"
2406,24,6,APRIL,4,"15,16"
2406,24,6,AUGUST,8,"19,20"
2406,24,6,JULY,7,"20,21"
2406,24,6,JUNE,6,"17,18"
2406,24,6,MAY,5,"17,18"
2406,24,6,OCTOBER,10,"22,25"
2406,24,6,SEPTEMBER,9,"21,22"
2407,24,7,APRIL,4,"19,20"
2407,24,7,AUGUST,8,"23,24"
2407,24,7,JULY,7,"22,23"
2407,24,7,JUNE,6,"21,22"
2407,24,7,MAY,5,"19,20"
2407,24,7,OCTOBER,10,"26,27"
2407,24,7,SEPTEMBER,9,"23,24"
2408,24,8,APRIL,4,"21,22"
2408,24,8,AUGUST,8,"25,26"
2408,24,8,JULY,7,"26,27"
2408,24,8,JUNE,6,"23,24"
2408,24,8,MAY,5,"21,24"
2408,24,8,OCTOBER,10,"28,29"
2408,24,8,SEPTEMBER,9,"27,28"
2409,24,9,APRIL,4,"23,26"
2409,24,9,AUGUST,8,"27,30"
2409,24,9,JULY,7,"28,29"
2409,24,9,JUNE,6,"25,28"
2409,24,9,MAY,5,"25,26"
2409,24,9,NOVEMBER,11,"1,2"
2409,24,9,SEPTEMBER,9,"29,30"
2410,24,10,APRIL,4,"27,28"
2410,24,10,AUGUST,8,31
2410,24,10,JULY,7,30
2410,24,10,JUNE,6,"29,30"
2410,24,10,MAY,5,"27,28"
2410,24,10,NOVEMBER,11,"3,4"
2410,24,10,OCTOBER,10,"1,4"
2410,24,10,SEPTEMBER,9,1
2411,24,11,APRIL,4,"29,30"
2411,24,11,AUGUST,8,"3,4"
2411,24,11,JULY,7,"1,2"
2411,24,11,JUNE,6,"1,2"
2411,24,11,NOVEMBER,11,"5,8"
2411,24,11,OCTOBER,10,"5,6"
2411,24,11,SEPTEMBER,9,"2,3"
2501,25,1,APRIL,4,"5,6"
2501,25,1,AUGUST,8,"2,3"
2501,25,1,JULY,7,6
2501,25,1,JUNE,6,"1,7"
2501,25,1,MAY,5,"3,4"
2501,25,1,NOVEMBER,11,"1,2"
2501,25,1,OCTOBER,10,"4,5"
2501,25,1,SEPTEMBER,9,7
2502,25,2,APRIL,4,"1,7"
2502,25,2,AUGUST,8,"4,5"
2502,25,2,JULY,7,"1,7"
2502,25,2,JUNE,6,"2,3"
2502,25,2,MAY,5,"5,6"
2502,25,2,NOVEMBER,11,"3,4"
2502,25,2,OCTOBER,10,"6,7"
2502,25,2,SEPTEMBER,9,"1,2"
2503,25,3,APRIL,4,"2,12"
2503,25,3,AUGUST,8,"6,9"
2503,25,3,JULY,7,"2,12"
2503,25,3,JUNE,6,"4,14"
2503,25,3,MAY,5,"7,10"
2503,25,3,NOVEMBER,11,"5,8"
2503,25,3,OCTOBER,10,1
2503,25,3,SEPTEMBER,9,"3,13"
2504,25,4,APRIL,4,"13,14"
2504,25,4,AUGUST,8,"10,11"
2504,25,4,JULY,7,"13,14"
2504,25,4,JUNE,6,"8,9"
2504,25,4,MAY,5,"11,12"
2504,25,4,NOVEMBER,11,"9,10"
2504,25,4,OCTOBER,10,"12,13"
2504,25,4,SEPTEMBER,9,"8,14"
2505,25,5,APRIL,4,"8,9"
2505,25,5,AUGUST,8,"12,13"
2505,25,5,JULY,7,"8,9"
2505,25,5,JUNE,6,"10,11"
2505,25,5,MAY,5,"13,14"
2505,25,5,NOVEMBER,11,"11,12"
