"WARD SECTION (CONCATENATED)","WARD","SECTION","MONTH NAME","MONTH NUMBER","DATES"
"0903","09","03","SEPTEMBER","9","10,11"
"0904","09","04","APRIL","4","9,10"
"0904","09","04","JUNE","6","26,29"
"0904","09","04","SEPTEMBER","9","14,15"
"0905","09","05","APRIL","4","13,14"
"0905","09","05","JUNE","6","30"
"0905","09","05","JULY","7","1"
"0905","09","05","SEPTEMBER","9","16,17"
"0906","09","06","APRIL","4","15,16"
"0906","09","06","JULY","7","2,6"
"0906","09","06","SEPTEMBER","9","18,21"
"0907","09","07","APRIL","4","17,20"
"0907","09","07","JULY","7","7,8"
"0907","09","07","SEPTEMBER","9","22,23"
"0908","09","08","APRIL","4","21,22"
"0908","09","08","JULY","7","9,10"
"0908","09","08","SEPTEMBER","9","24,25"
"0909","09","09","APRIL","4","23,24"
"0909","09","09","JULY","7","13,14"
"0909","09","09","SEPTEMBER","9","28,29"
"0910","09","10","APRIL","4","27,28"
"0910","09","10","JULY","7","15,16"
"0910","09","10","SEPTEMBER","9","30"
"0910","09","10","OCTOBER","10","1"
"0911","09","11","APRIL","4","29,30"
"0911","09","11","JULY","7","17,20"
"0911","09","11","OCTOBER","10","2,5"
"0912","09","12","MAY","5","1,4"
"0912","09","12","JULY","7","21,22"
"0912","09","12","OCTOBER","10","6,7"
"0913","09","13","MAY","5","5,6"
"0913","09","13","JULY","7","23,24"
"0913","09","13","OCTOBER","10","8,9"
"0914","09","14","MAY","5","7,8"
"0914","09","14","JULY","7","27,28"
"0914","09","14","OCTOBER","10","13,14"
"0915","09","15","MAY","5","11,12"
"0915","09","15","JULY","7","29,30"
"0915","09","15","OCTOBER","10","15,16"
"0916","09","16","MAY","5","13,14"
"0916","09","16","JULY","7","31"
"0916","09","16","AUGUST","8","1"
"0916","09","16","OCTOBER","10","19,20"
"0917","09","17","MAY","5","15,18"
"0917","09","17","AUGUST","8","4,5"
"0917","09","17","OCTOBER","10","21,22"
"0918","09","18","MAY","5","19,20"
"0918","09","18","AUGUST","8","6,7"
"0918","09","18","OCTOBER","10","23,26"
"0919","09","19","MAY","5","21,22"
"0919","09","19","AUGUST","8","10,11"
"0920","09","20","MAY","5","26,27"
"0920","09","20","AUGUST","8","12,13"
"0920","09","20","OCTOBER","10","27,28"
"0920","09","20","OCTOBER","10","29,30"
"0921","09","21","MAY","5","28,29"
"0921","09","21","AUGUST","8","14,15"
"0921","09","21","NOVEMBER","11","2,3"
"0922","09","22","JUNE","6","1,2"
"0922","09","22","AUGUST","8","18,19"
"0922","09","22","NOVEMBER","11","4,5"
"0923","09","23","JUNE","6","3,4"
"0923","09","23","AUGUST","8","20,21"
"0923","09","23","NOVEMBER","11","6,9"
"0924","09","24","JUNE","6","5,8"
"0924","09","24","AUGUST","8","24,25"
"0924","09","24","NOVEMBER","11","10,12"
"0925","09","25","JUNE","6","9,10"
"0925","09","25","AUGUST","8","26,27"
"0925","09","25","NOVEMBER","11","13,16"
"0926","09","26","JUNE","6","11,12"
"0926","09","26","AUGUST","8","28,31"
"0926","09","26","NOVEMBER","11","17,18"
"0927","09","27","JUNE","6","15,16"
"0927","09","27","SEPTEMBER","9","1,2"
"0927","09","27","NOVEMBER","11","19,20"
"1001","10","01","APRIL","4","1,2"
"1001","10","01","MAY","5","21,22"
"1001","10","01","JULY","7","15,16"
"1001","10","01","SEPTEMBER","9","3,4"
"1001","10","01","OCTOBER","10","27,28"
"1002","10","02","APRIL","4","3,6"
"1002","10","02","MAY","5","26,27"
"1002","10","02","JULY","7","17,20"
"1002","10","02","SEPTEMBER","9","8,9"
"1002","10","02","OCTOBER","10","29,30"
"1003","10","03","APRIL","4","7,8"
"1003","10","03","MAY","5","28,29"
"1003","10","03","JULY","7","21,22"
"1003","10","03","SEPTEMBER","9","10,11"
"1003","10","03","NOVEMBER","11","2,3"
"1004","10","04","APRIL","4","9,10"
"1004","10","04","JUNE","6","1,2"
"1004","10","04","JULY","7","23,24"
"1004","10","04","SEPTEMBER","9","14,15"
"1004","10","04","NOVEMBER","11","4,5"
"1005","10","05","APRIL","4","13,14"
"1005","10","05","JUNE","6","1,2"
"1005","10","05","JULY","7","23,24"
"1005","10","05","SEPTEMBER","9","14,15"
"1005","10","05","NOVEMBER","11","4,5"
"1006","10","06","APRIL","4","15,16"
"1006","10","06","JUNE","6","5,8"
"1006","10","06","JULY","7","29,30"
"1006","10","06","SEPTEMBER","9","18,21"
"1006","10","06","NOVEMBER","11","10,12"
"1007","10","07","APRIL","4","17,20"
"1007","10","07","JUNE","6","9,10"
"1007","10","07","JULY","7","31"
"1007","10","07","AUGUST","8","3"
"1007","10","07","SEPTEMBER","9","22,23"
"1007","10","07","NOVEMBER","11","13,16"
"1008","10","08","APRIL","4","21,22"
"1008","10","08","JUNE","6","11,12"
"1008","10","08","AUGUST","8","4,5"
"1008","10","08","SEPTEMBER","9","24,25"
"1008","10","08","NOVEMBER","11","17,18"
"1009","10","09","APRIL","4","23,24"
"1009","10","09","JUNE","6","15,16"
"1009","10","09","AUGUST","8","6,7"
"1009","10","09","SEPTEMBER","9","28,29"
"1009","10","09","NOVEMBER","11","19,20"
"1010","10","10","APRIL","4","27,28"
"1010","10","10","JUNE","6","17,18"
"1010","10","10","AUGUST","8","10,11"
"1010","10","10","SEPTEMBER","9","30"
"1010","10","10","OCTOBER","10","1"
"1011","10","11","APRIL","4","29,30"
"1011","10","11","JUNE","6","22,23"
"1011","10","11","AUGUST","8","12,13"
"1011","10","11","OCTOBER","10","2,5"
"1012","10","12","MAY","5","1,4"
"1012","10","12","JUNE","6","24,25"
"1012","10","12","AUGUST","8","14,17"
"1012","10","12","OCTOBER","10","6,7"
"1013","10","13","MAY","5","5,6"
"1013","10","13","JUNE","6","26,29"
"1013","10","13","AUGUST","8","18,19"
"1013","10","13","OCTOBER","10","8,9"
"1014","10","14","MAY","5","7,8"
"1014","10","14","JUNE","6","30"
"1014","10","14","JULY","7","1"
"1014","10","14","AUGUST","8","20,21"
"1014","10","14","OCTOBER","10","13,14"
"1015","10","15","MAY","5","11,12"
"1015","10","15","JULY","7","2,6"
"1015","10","15","AUGUST","8","24,25"
"1015","10","15","OCTOBER","10","15,16"
"1016","10","16","MAY","5","13,14"
"1016","10","16","JULY","7","7,8"
"1016","10","16","AUGUST","8","26,27"
"1016","10","16","OCTOBER","10","19,20"
"1017","10","17","MAY","5","15,18"
"1017","10","17","JULY","7","9,10"
"1017","10","17","AUGUST","8","28,31"
"1017","10","17","OCTOBER","10","21,22"
"1018","10","18","MAY","5","19,20"
"1018","10","18","JULY","7","13,14"
"1018","10","18","AUGUST","8","1,2"
"1018","10","18","OCTOBER","10","23,26"
"1101","11","01","APRIL","4","1,2"
"1101","11","01","MAY","5","15,18"
"1101","11","01","JULY","7","2,6"
"1101","11","01","AUGUST","8","18,19"
"1101","11","01","OCTOBER","10","2,5"
"1101","11","01","NOVEMBER","11","19,20"
"1102","11","02","APRIL","4","3,6,7,8"
"1102","11","02","MAY","5","19,20,21,22"
"1102","11","02","JULY","7","7,8,9,10"
"1102","11","02","AUGUST","8","20,21,24,25"
"1102","11","02","OCTOBER","10","6,7,8,9"
"1103","11","03","APRIL","4","9,10"
"1103","11","03","MAY","5","26,27"
"1103","11","03","JULY","7","13,14"
"1103","11","03","AUGUST","8","26,27"
"1103","11","03","OCTOBER","10","13,14"
"1104","11","04","APRIL","4","13,14,15,16"
"1104","11","04","MAY","5","28,29"
"1104","11","04","JUNE","6","1,2"
"1104","11","04","JULY","7","15,16,17,20"
"1104","11","04","AUGUST","8","28,31"
"1104","11","04","SEPTEMBER","9","1,2"
"1104","11","04","OCTOBER","10","15,16,19,20"
"1105","11","05","APRIL","4","17,20"
"1105","11","05","JUNE","6","3,4"
"1105","11","05","JULY","7","21,22"
"1105","11","05","SEPTEMBER","9","3,4"
"1105","11","05","OCTOBER","10","21,22"
"1106","11","06","APRIL","4","21,22"
"1106","11","06","JUNE","6","5,8"
"1106","11","06","JULY","7","23,24"
"1106","11","06","SEPTEMBER","9","8,9"
"1106","11","06","OCTOBER","10","23,26"
"1107","11","07","APRIL","4","23,24"
"1107","11","07","JUNE","6","9,10"
"1107","11","07","JULY","7","27,28"
"1107","11","07","SEPTEMBER","9","10,11"
"1107","11","07","OCTOBER","10","27,28"
"1108","11","08","APRIL","4","27,28,29,30"
"1108","11","08","JUNE","6","11,12,15,16"
"1108","11","08","JULY","7","29,30,31"
"1108","11","08","AUGUST","8","3"
"1108","11","08","SEPTEMBER","9","14,15,16,17"
"1108","11","08","OCTOBER","10","29,30"
"1108","11","08","NOVEMBER","11","2,3"
"1109","11","09","MAY","5","1,4"
"1109","11","09","JUNE","6","17,18"
"1109","11","09","AUGUST","8","4,5"
"1109","11","09","SEPTEMBER","9","18,21"
"1109","11","09","NOVEMBER","11","4,5"
"1110","11","10","MAY","5","5,6"
"1110","11","10","JUNE","6","22,23"
"1110","11","10","AUGUST","8","6,7"
"1110","11","10","SEPTEMBER","9","22,23"
"1110","11","10","NOVEMBER","11","6,9"
"1111","11","11","MAY","5","7,8"
"1111","11","11","JUNE","6","24,25"
"1111","11","11","AUGUST","8","10,11"
"1111","11","11","SEPTEMBER","9","24,25"
"1111","11","11","NOVEMBER","11","10,12"
"1112","11","12","MAY","5","11,12"
"1112","11","12","JUNE","6","26,29"
"1112","11","12","AUGUST","8","12,13"
"1112","11","12","SEPTEMBER","9","28,29"
"1112","11","12","OCTOBER","10","13,16"
"1113","11","13","MAY","5","13,14"
"1113","11","13","JUNE","6","30"
"1113","11","13","JULY","7","1"
"1113","11","13","AUGUST","8","14,17"
"1113","11","13","SEPTEMBER","9","30"
"1113","11","13","OCTOBER","10","1"
"1113","11","13","NOVEMBER","11","17,18"
"1201","12","01","APRIL","4","1,2"
"1201","12","01","MAY","5","1,4"
"1201","12","01","JUNE","6","3,4"
"1201","12","01","JULY","7","7,8"
"1201","12","01","AUGUST","8","6,7"
"1201","12","01","SEPTEMBER","9","8,9"
"1201","12","01","OCTOBER","10","8,9"
"1201","12","01","NOVEMBER","11","10,12"
"1202","12","02","APRIL","4","3,6"
"1202","12","02","MAY","5","5,6"
"1202","12","02","JUNE","6","5,8"
"1202","12","02","JULY","7","9,10"
"1202","12","02","AUGUST","8","10,11"
"1202","12","02","SEPTEMBER","9","10,11"
"1202","12","02","OCTOBER","10","13,14"
"1202","12","02","NOVEMBER","11","13,16"
"1203","12","03","APRIL","4","7,8"
"1203","12","03","MAY","5","7,8"
"1203","12","03","JUNE","6","9,10"
"1203","12","03","JULY","7","13,14"
"1203","12","03","AUGUST","8","12,13"
"1203","12","03","SEPTEMBER","9","14,15"
"1203","12","03","OCTOBER","10","15,16"
"1203","12","03","NOVEMBER","11","17,18"
"1204","12","04","APRIL","4","9,10"
"1204","12","04","MAY","5","11,12"
"1204","12","04","JUNE","6","11,12"
"1204","12","04","JULY","7","15,16"
"1204","12","04","AUGUST","8","14,17"
"1204","12","04","SEPTEMBER","9","16,17"
"1204","12","04","OCTOBER","10","19,20"
"1204","12","04","NOVEMBER","11","19,20"
"1205","12","05","APRIL","4","13,14"
"1205","12","05","MAY","5","13,14"
"1205","12","05","JUNE","6","15,16"
"1205","12","05","JULY","7","17,20"
"1205","12","05","AUGUST","8","18,19"
"1205","12","05","SEPTEMBER","9","18,21"
"1205","12","05","OCTOBER","10","21,22"
"1206","12","06","APRIL","4","15,16"
"1206","12","06","MAY","5","15,18"
"1206","12","06","JUNE","6","17,18"
"1206","12","06","JULY","7","21,22"
"1206","12","06","AUGUST","8","20,21"
"1206","12","06","SEPTEMBER","9","22,23"
"1206","12","06","OCTOBER","10","23,26"
"1207","12","07","APRIL","4","17,20"
"1207","12","07","MAY","5","19,20"
"1207","12","07","JUNE","6","22,23"
"1207","12","07","JULY","7","23,24"
"1207","12","07","AUGUST","8","24,28"
"1207","12","07","SEPTEMBER","9","24,25"
"1207","12","07","OCTOBER","10","27,28"
"1208","12","08","APRIL","4","21,22"
"1208","12","08","MAY","5","21,22"
"1208","12","08","JUNE","6","24,25"
"1208","12","08","JULY","7","27,28"
"1208","12","08","AUGUST","8","26,27"
"1208","12","08","SEPTEMBER","9","28,29"
"1208","12","08","OCTOBER","10","29,30"
"1209","12","09","APRIL","4","23,24"
"1209","12","09","MAY","5","26,27"
"1209","12","09","JUNE","6","26,29"
"1209","12","09","JULY","7","29,30"
"1209","12","09","AUGUST","8","28,31"
"1209","12","09","SEPTEMBER","9","30"
"1209","12","09","OCTOBER","10","1"
"1209","12","09","NOVEMBER","11","2,3"
"1210","12","10","APRIL","4","27,28"
"1210","12","10","MAY","5","28,29"
"1210","12","10","JUNE","6","30"
"1210","12","10","JULY","7","1,31"
"1210","12","10","AUGUST","8","3"
"1210","12","10","SEPTEMBER","9","1,2"
"1210","12","10","OCTOBER","10","2,5"
"1210","12","10","NOVEMBER","11","4,5"
"1211","12","11","APRIL","4","29,30"
"1211","12","11","JUNE","6","1,2"
"1211","12","11","JULY","7","2,6"
"1211","12","11","AUGUST","8","4,5"
"1211","12","11","SEPTEMBER","9","3,4"
"1211","12","11","OCTOBER","10","6,7"
"1211","12","11","NOVEMBER","11","6,9"
"1301","13","01","APRIL","4","1,2"
"1301","13","01","JUNE","6","17,18"
"1301","13","01","SEPTEMBER","9","3,4"
"1302","13","02","APRIL","4","3,6"
"1302","13","02","JUNE","6","22,23"
"1302","13","02","SEPTEMBER","9","8,9"
"1303","13","03","APRIL","4","7,8"
"1303","13","03","JUNE","6","24,25"
"1303","13","03","SEPTEMBER","9","10,11"
"1304","13","04","APRIL","4","9,10"
"1304","13","04","JUNE","6","26,29"
"1304","13","04","SEPTEMBER","9","14,15"
"1305","13","05","APRIL","4","13,14"
"1305","13","05","JUNE","6","30"
"1305","13","05","JULY","7","1"
"1305","13","05","SEPTEMBER","9","16,17"
"1306","13","06","APRIL","4","15,16"
"1306","13","06","JULY","7","2,6"
"1306","13","06","SEPTEMBER","9","18,21"
"1307","13","07","APRIL","4","17,20"
"1307","13","07","JULY","7","7,8"
"1307","13","07","SEPTEMBER","9","22,23"
"1308","13","08","APRIL","4","21,22"
"1308","13","08","JULY","7","9,10"
"1308","13","08","SEPTEMBER","9","24,25"
"1309","13","09","APRIL","4","23,24"
"1309","13","09","JULY","7","13,14"
"1309","13","09","SEPTEMBER","9","28,29"
"1310","13","10","APRIL","4","27,28"
"1310","13","10","JULY","7","15,16"
"1310","13","10","SEPTEMBER","9","30"
"1310","13","10","OCTOBER","10","1"
"1311","13","11","APRIL","4","29,30"
"1311","13","11","JULY","7","17,20"
"1311","13","11","OCTOBER","10","2,5"
"1312","13","12","MAY","5","1,4"
"1312","13","12","JULY","7","21,22"
"1312","13","12","OCTOBER","10","6,7"
"1313","13","13","MAY","5","5,6"
"1313","13","13","JULY","7","23,24"
"1313","13","13","OCTOBER","10","8,9"
"1314","13","14","MAY","5","7,8"
"1314","13","14","JULY","7","27,28"
"1314","13","14","OCTOBER","10","13,14"
"1315","13","15","MAY","5","11,12"
"1315","13","15","JULY","7","29,30"
"1315","13","15","OCTOBER","10","15,16"
"1316","13","16","MAY","5","13,14"
"1316","13","16","JULY","7","31"
"1316","13","16","AUGUST","8","1"
"1316","13","16","OCTOBER","10","19,20"
"1317","13","17","MAY","5","15,18"
"1317","13","17","AUGUST","8","4,5"
"1317","13","17","OCTOBER","10","21,22"
"1318","13","18","MAY","5","19,20"
"1318","13","18","AUGUST","8","6,7"
"1318","13","18","OCTOBER","10","23,26"
"1319","13","19","MAY","5","21,22"
"1319","13","19","AUGUST","8","10,11"
"1320","13","20","MAY","5","26,27"
"1320","13","20","AUGUST","8","12,13"
"1320","13","20","OCTOBER","10","27,28"
"1320","13","20","OCTOBER","10","29,30"
"1321","13","21","MAY","5","28,29"
"1321","13","21","AUGUST","8","14,15"
"1321","13","21","NOVEMBER","11","2,3"
"1322","13","22","JUNE","6","1,2"
"1322","13","22","AUGUST","8","18,19"
"1322","13","22","NOVEMBER","11","4,5"
"1323","13","23","JUNE","6","3,4"
"1323","13","23","AUGUST","8","20,21"
"1323","13","23","NOVEMBER","11","6,9"
"1324","13","24","JUNE","6","5,8"
"1324","13","24","AUGUST","8","24,25"
"1324","13","24","NOVEMBER","11","10,12"
"1325","13","25","JUNE","6","9,10"
"1325","13","25","AUGUST","8","26,27"
"1325","13","25","NOVEMBER","11","13,16"
"1326","13","26","JUNE","6","11,12"
"1326","13","26","AUGUST","8","28,31"
"1326","13","26","NOVEMBER","11","17,18"
"1327","13","27","JUNE","6","15,16"
"1327","13","27","SEPTEMBER","9","1,2"
"1327","13","27","NOVEMBER","11","19,20"
"1401","14","01","APRIL","4","1,2"
"1401","14","01","MAY","5","21,22"
"1401","14","01","JULY","7","15,16"
"1401","14","01","SEPTEMBER","9","3,4"
"1401","14","01","OCTOBER","10","27,28"
"1402","14","02","APRIL","4","3,6"
"1402","14","02","MAY","5","26,27"
"1402","14","02","JULY","7","17,20"
"1402","14","02","SEPTEMBER","9","8,9"
"1402","14","02","OCTOBER","10","29,30"
"1403","14","03","APRIL","4","7,8"
"1403","14","03","MAY","5","28,29"
"1403","14","03","JULY","7","21,22"
"1403","14","03","SEPTEMBER","9","10,11"
"1403","14","03","NOVEMBER","11","2,3"
"1404","14","04","APRIL","4","9,10"
"1404","14","04","JUNE","6","1,2"
"1404","14","04","JULY","7","23,24"
"1404","14","04","SEPTEMBER","9","14,15"
"1404","14","04","NOVEMBER","11","4,5"
"1405","14","05","APRIL","4","13,14"
"1405","14","05","JUNE","6","1,2"
"1405","14","05","JULY","7","23,24"
"1405","14","05","SEPTEMBER","9","14,15"
"1405","14","05","NOVEMBER","11","4,5"
"1406","14","06","APRIL","4","15,16"
"1406","14","06","JUNE","6","5,8"
"1406","14","06","JULY","7","29,30"
"1406","14","06","SEPTEMBER","9","18,21"
"1406","14","06","NOVEMBER","11","10,12"
"1407","14","07","APRIL","4","17,20"
"1407","14","07","JUNE","6","9,10"
"1407","14","07","JULY","7","31"
"1407","14","07","AUGUST","8","3"
"1407","14","07","SEPTEMBER","9","22,23"
"1407","14","07","NOVEMBER","11","13,16"
"1408","14","08","APRIL","4","21,22"
"1408","14","08","JUNE","6","11,12"
"1408","14","08","AUGUST","8","4,5"
"1408","14","08","SEPTEMBER","9","24,25"
"1408","14","08","NOVEMBER","11","17,18"
"1409","14","09","APRIL","4","23,24"
"1409","14","09","JUNE","6","15,16"
"1409","14","09","AUGUST","8","6,7"
"1409","14","09","SEPTEMBER","9","28,29"
"1409","14","09","NOVEMBER","11","19,20"
"1410","14","10","APRIL","4","27,28"
"1410","14","10","JUNE","6","17,18"
"1410","14","10","AUGUST","8","10,11"
"1410","14","10","SEPTEMBER","9","30"
"1410","14","10","OCTOBER","10","1"
"1411","14","11","APRIL","4","29,30"
"1411","14","11","JUNE","6","22,23"
"1411","14","11","AUGUST","8","12,13"
"1411","14","11","OCTOBER","10","2,5"
"1412","14","12","MAY","5","1,4"
"1412","14","12","JUNE","6","24,25"
"1412","14","12","AUGUST","8","14,17"
"1412","14","12","OCTOBER","10","6,7"
"1413","14","13","MAY","5","5,6"
"1413","14","13","JUNE","6","26,29"
"1413","14","13","AUGUST","8","18,19"
"1413","14","13","OCTOBER","10","8,9"
"1414","14","14","MAY","5","7,8"
"1414","14","14","JUNE","6","30"
"1414","14","14","JULY","7","1"
"1414","14","14","AUGUST","8","20,21"
"1414","14","14","OCTOBER","10","13,14"
"1415","14","15","MAY","5","11,12"
"1415","14","15","JULY","7","2,6"
"1415","14","15","AUGUST","8","24,25"
"1415","14","15","OCTOBER","10","15,16"
"1416","14","16","MAY","5","13,14"
"1416","14","16","JULY","7","7,8"
"1416","14","16","AUGUST","8","26,27"
"1416","14","16","OCTOBER","10","19,20"
"1417","14","17","MAY","5","15,18"
"1417","14","17","JULY","7","9,10"
"1417","14","17","AUGUST","8","28,31"
"1417","14","17","OCTOBER","10","21,22"
"1418","14","18","MAY","5","19,20"
"1418","14","18","JULY","7","13,14"
"1418","14","18","AUGUST","8","1,2"
"1418","14","18","OCTOBER","10","23,26"
"1501","15","01","APRIL","4","1,2,29,30"
"1501","15","01","MAY","5","28,29"
"1501","15","01","JUNE","6","26,29"
"1501","15","01","JULY","7","27,28"
"1501","15","01","AUGUST","8","24,25"
"1501","15","01","SEPTEMBER","9","22,23"
"1501","15","01","OCTOBER","10","21,22"
"1501","15","01","NOVEMBER","11","19,20"
"1502","15","02","APRIL","4","3,6"
"1502","15","02","MAY","5","1,4"
"1502","15","02","JUNE","6","1,2,30"
"1502","15","02","JULY","7","1,29,30"
"1502","15","02","AUGUST","8","26,27"
"1502","15","02","SEPTEMBER","9","24,25"
"1502","15","02","OCTOBER","10","23,26"
"1503","15","03","APRIL","4","7,8"
"1503","15","03","MAY","5","5,6"
"1503","15","03","JUNE","6","3,4"
"1503","15","03","JULY","7","2,6,31"
"1503","15","03","AUGUST","8","3,28,31"
"1503","15","03","SEPTEMBER","9","28,29"
"1503","15","03","OCTOBER","10","27,28"
"1504","15","04","APRIL","4","9,10"
"1504","15","04","MAY","5","7,8"
"1504","15","04","JUNE","6","5,8"
"1504","15","04","JULY","7","7,8"
"1504","15","04","AUGUST","8","4,5"
"1504","15","04","SEPTEMBER","9","1,2,30"
"1504","15","04","OCTOBER","10","1,29,30"
"1505","15","05","APRIL","4","13,14"
"1505","15","05","MAY","5","11,12"
"1505","15","05","JUNE","6","9,10"
"1505","15","05","JULY","7","9,10"
"1505","15","05","AUGUST","8","6,7"
"1505","15","05","SEPTEMBER","9","3,4"
"1505","15","05","OCTOBER","10","2,5"
"1505","15","05","NOVEMBER","11","2,3"
"1506","15","06","APRIL","4","15,16"
"1506","15","06","MAY","5","13,14"
"1506","15","06","JUNE","6","11,12"
"1506","15","06","JULY","7","13,14"
"1506","15","06","AUGUST","8","10,11"
"1506","15","06","SEPTEMBER","9","8,9"
"1506","15","06","OCTOBER","10","6,7"
"1506","15","06","NOVEMBER","11","4,5"
"1507","15","07","APRIL","4","17,20"
"1507","15","07","MAY","5","15,18"
"1507","15","07","JUNE","6","15,16"
"1507","15","07","JULY","7","15,16"
"1507","15","07","AUGUST","8","12,13"
"1507","15","07","SEPTEMBER","9","10,11"
"1507","15","07","OCTOBER","10","8,9"
"1507","15","07","NOVEMBER","11","6,9"
"1508","15","08","APRIL","4","21,22"
"1508","15","08","MAY","5","19,20"
"1508","15","08","JUNE","6","17,18"
"1508","15","08","JULY","7","17,20"
"1508","15","08","AUGUST","8","14,17"
"1508","15","08","SEPTEMBER","9","14,15"
"1508","15","08","OCTOBER","10","13,14"
"1508","15","08","NOVEMBER","11","10,12"
"1509","15","09","APRIL","4","23,24"
"1509","15","09","MAY","5","21,22"
"1509","15","09","JUNE","6","22,23"
"1509","15","09","JULY","7","21,22"
"1509","15","09","AUGUST","8","18,19"
"1509","15","09","SEPTEMBER","9","16,17"
"1509","15","09","OCTOBER","10","15,16"
"1509","15","09","NOVEMBER","11","13,16"
"1510","15","10","APRIL","4","27,28"
"1510","15","10","MAY","5","26,27"
"1510","15","10","JUNE","6","24,25"
"1510","15","10","JULY","7","23,24"
"1510","15","10","AUGUST","8","20,21"
"1510","15","10","SEPTEMBER","9","18,21"
"1510","15","10","OCTOBER","10","19,20"
"1510","15","10","NOVEMBER","11","17,18"
"1601","16","01","APRIL","4","1,2"
"1601","16","01","JUNE","6","11,12"
"1601","16","01","AUGUST","8","24,25"
"1601","16","01","NOVEMBER","11","4,5"
"1602","16","02","APRIL","4","3,6"
"1602","16","02","JUNE","6","15,16"
"1602","16","02","AUGUST","8","26,27"
"1602","16","02","NOVEMBER","11","6,9"
"1603","16","03","APRIL","4","7,8"
"1603","16","03","JUNE","6","17,18"
"1603","16","03","AUGUST","8","28,31"
"1603","16","03","NOVEMBER","11","10,12"
"1604","16","04","APRIL","4","9,10"
"1604","16","04","JUNE","6","22,23"
"1604","16","04","SEPTEMBER","9","1,2"
"1604","16","04","NOVEMBER","11","13,16"
"1605","16","05","APRIL","4","13,14"
"1605","16","05","JUNE","6","24,25"
"1605","16","05","SEPTEMBER","9","3,4"
"1605","16","05","NOVEMBER","11","17,18"
"1606","16","06","APRIL","4","15,16"
"1606","16","06","JUNE","6","26,29"
"1606","16","06","SEPTEMBER","9","8,9"
"1606","16","06","NOVEMBER","11","19,20"
"1607","16","07","APRIL","4","17,20"
"1607","16","07","JUNE","6","30"
"1607","16","07","JULY","7","1"
"1607","16","07","OCTOBER","10","10,11"
"1608","16","08","APRIL","4","21,22"
"1608","16","08","JULY","7","2,6"
"1608","16","08","SEPTEMBER","9","14,15"
"1609","16","09","APRIL","4","23,24"
"1609","16","09","JULY","7","7,8"
"1609","16","09","SEPTEMBER","9","16,17"
"1610","16","10","APRIL","4","27,28"
"1610","16","10","JULY","7","9,10"
"1610","16","10","SEPTEMBER","9","18,21"
"1611","16","11","APRIL","4","29,30"
"1611","16","11","JULY","7","13,14"
"1611","16","11","SEPTEMBER","9","22,23"
"1612","16","12","MAY","5","1,4"
"1612","16","12","JULY","7","15,16"
"1612","16","12","SEPTEMBER","9","24,25"
"1613","16","13","MAY","5","5,6"
"1613","16","13","JULY","7","17,20"
"1613","16","13","SEPTEMBER","9","28,29"
"1614","16","14","MAY","5","7,8"
"1614","16","14","JULY","7","21,22"
"1614","16","14","SEPTEMBER","9","30"
"1614","16","14","OCTOBER","10","1"
"1615","16","15","MAY","5","11,12"
"1615","16","15","JULY","7","23,24"
"1615","16","15","OCTOBER","10","2,5"
"1616","16","16","MAY","5","13,14"
"1616","16","16","JULY","7","27,28"
"1616","16","16","OCTOBER","10","6,7"
"1617","16","17","MAY","5","15,18"
"1617","16","17","JULY","7","29,30"
"1617","16","17","OCTOBER","10","8,9"
"1618","16","18","MAY","5","19,20"
"1618","16","18","JULY","7","31"
"1618","16","18","AUGUST","8","3"
"1618","16","18","OCTOBER","10","13,14"
"1619","16","19","MAY","5","21,22"
"1619","16","19","AUGUST","8","4,5"
"1619","16","19","OCTOBER","10","15,16"
"1620","16","20","MAY","5","26,27"
"1620","16","20","AUGUST","8","6,7"
"1620","16","20","OCTOBER","10","19,20"
"1621","16","21","MAY","5","28,29"
"1621","16","21","AUGUST","8","10,11"
"1621","16","21","OCTOBER","10","21,22"
"1622","16","22","JUNE","6","1,2"
"1622","16","22","AUGUST","8","12,13"
"1622","16","22","OCTOBER","10","23,26"
"1623","16","23","JUNE","6","3,4"
"1623","16","23","AUGUST","8","14,17"
"1623","16","23","OCTOBER","10","27,28"
"1624","16","24","JUNE","6","5,8"
"1624","16","24","AUGUST","8","18,19"
"1624","16","24","OCTOBER","10","29,30"
"1625","16","25","JUNE","6","9,10"
"1625","16","25","AUGUST","8","20,21"
"1625","16","25","NOVEMBER","11","2,3"
"1701","17","01","APRIL","4","1,2"
"1701","17","01","JUNE","6","11,12"
"1701","17","01","AUGUST","8","24,25"
"1701","17","01","NOVEMBER","11","4,5"
"1702","17","02","APRIL","4","3,6"
"1702","17","02","JUNE","6","15,16"
"1702","17","02","AUGUST","8","26,27"
"1702","17","02","NOVEMBER","11","6,9"
"1703","17","03","APRIL","4","7,8"
"1703","17","03","JUNE","6","17,18"
"1703","17","03","AUGUST","8","28,31"
"1703","17","03","NOVEMBER","11","10,12"
"1704","17","04","APRIL","4","9,10"
"1704","17","04","JUNE","6","22,23"
"1704","17","04","SEPTEMBER","9","1,2"
"1704","17","04","NOVEMBER","11","13,16"
"1705","17","05","APRIL","4","13,14"
"1705","17","05","JUNE","6","24,25"
"1705","17","05","SEPTEMBER","9","3,4"
"1705","17","05","NOVEMBER","11","17,18"
"1706","17","06","APRIL","4","15,16"
"1706","17","06","JUNE","6","26,29"
"1706","17","06","SEPTEMBER","9","8,9"
